Num1,Sign,Num2,Equals,SIGN_ADD,SIGN_SUB,SIGN_MULT,SIGN_DIV
62,/,34,1.823529412,0,0,0,1
60,+,54,114,1,0,0,0
51,-,76,-25,0,1,0,0
87,*,44,3828,0,0,1,0
10,/,74,0.135135135,0,0,0,1
84,+,39,123,1,0,0,0
42,-,73,-31,0,1,0,0
92,*,27,2484,0,0,1,0
22,/,87,0.252873563,0,0,0,1
4,+,6,10,1,0,0,0
35,-,78,-43,0,1,0,0
99,*,29,2871,0,0,1,0
32,/,55,0.581818182,0,0,0,1
25,+,11,36,1,0,0,0
74,-,44,30,0,1,0,0
38,*,43,1634,0,0,1,0
48,/,35,1.371428571,0,0,0,1
83,+,51,134,1,0,0,0
15,-,87,-72,0,1,0,0
42,*,48,2016,0,0,1,0
31,/,14,2.214285714,0,0,0,1
64,+,17,81,1,0,0,0
66,-,86,-20,0,1,0,0
26,*,36,936,0,0,1,0
25,/,63,0.396825397,0,0,0,1
64,+,94,158,1,0,0,0
78,-,93,-15,0,1,0,0
51,*,14,714,0,0,1,0
94,/,39,2.41025641,0,0,0,1
78,+,50,128,1,0,0,0
85,-,12,73,0,1,0,0
98,*,87,8526,0,0,1,0
55,/,19,2.894736842,0,0,0,1
40,+,39,79,1,0,0,0
45,-,47,-2,0,1,0,0
37,*,39,1443,0,0,1,0
21,/,18,1.166666667,0,0,0,1
22,+,49,71,1,0,0,0
29,-,23,6,0,1,0,0
66,*,25,1650,0,0,1,0
54,/,2,27,0,0,0,1
61,+,64,125,1,0,0,0
92,-,26,66,0,1,0,0
82,*,88,7216,0,0,1,0
53,/,69,0.768115942,0,0,0,1
6,+,16,22,1,0,0,0
29,-,85,-56,0,1,0,0
37,*,17,629,0,0,1,0
75,/,27,2.777777778,0,0,0,1
96,+,59,155,1,0,0,0
18,-,25,-7,0,1,0,0
84,*,78,6552,0,0,1,0
47,/,57,0.824561404,0,0,0,1
58,+,54,112,1,0,0,0
46,-,15,31,0,1,0,0
50,*,25,1250,0,0,1,0
78,/,52,1.5,0,0,0,1
26,+,60,86,1,0,0,0
89,-,18,71,0,1,0,0
53,*,58,3074,0,0,1,0
25,/,74,0.337837838,0,0,0,1
65,+,20,85,1,0,0,0
24,-,82,-58,0,1,0,0
67,*,11,737,0,0,1,0
67,/,90,0.744444444,0,0,0,1
75,+,32,107,1,0,0,0
79,-,98,-19,0,1,0,0
38,*,92,3496,0,0,1,0
48,/,95,0.505263158,0,0,0,1
74,+,83,157,1,0,0,0
18,-,60,-42,0,1,0,0
64,*,68,4352,0,0,1,0
19,/,85,0.223529412,0,0,0,1
17,+,23,40,1,0,0,0
99,-,58,41,0,1,0,0
34,*,98,3332,0,0,1,0
7,/,32,0.21875,0,0,0,1
50,+,77,127,1,0,0,0
85,-,20,65,0,1,0,0
5,*,70,350,0,0,1,0
6,/,18,0.333333333,0,0,0,1
2,+,62,64,1,0,0,0
48,-,56,-8,0,1,0,0
71,*,66,4686,0,0,1,0
86,/,56,1.535714286,0,0,0,1
20,+,37,57,1,0,0,0
25,-,7,18,0,1,0,0
95,*,59,5605,0,0,1,0
73,/,93,0.784946237,0,0,0,1
100,+,22,122,1,0,0,0
69,-,69,0,0,1,0,0
72,*,11,792,0,0,1,0
98,/,72,1.361111111,0,0,0,1
15,+,78,93,1,0,0,0
71,-,24,47,0,1,0,0
80,*,27,2160,0,0,1,0
55,/,41,1.341463415,0,0,0,1
35,+,72,107,1,0,0,0
54,-,56,-2,0,1,0,0
73,*,99,7227,0,0,1,0
5,/,54,0.092592593,0,0,0,1
74,+,67,141,1,0,0,0
73,-,59,14,0,1,0,0
39,*,38,1482,0,0,1,0
7,/,5,1.4,0,0,0,1
5,+,33,38,1,0,0,0
11,-,90,-79,0,1,0,0
36,*,34,1224,0,0,1,0
36,/,55,0.654545455,0,0,0,1
87,+,55,142,1,0,0,0
28,-,49,-21,0,1,0,0
6,*,46,276,0,0,1,0
15,/,3,5,0,0,0,1
51,+,20,71,1,0,0,0
14,-,2,12,0,1,0,0
45,*,6,270,0,0,1,0
69,/,97,0.711340206,0,0,0,1
7,+,92,99,1,0,0,0
11,-,12,-1,0,1,0,0
81,*,55,4455,0,0,1,0
20,/,88,0.227272727,0,0,0,1
64,+,11,75,1,0,0,0
59,-,96,-37,0,1,0,0
2,*,75,150,0,0,1,0
81,/,89,0.91011236,0,0,0,1
75,+,66,141,1,0,0,0
29,-,89,-60,0,1,0,0
26,*,33,858,0,0,1,0
68,/,61,1.114754098,0,0,0,1
75,+,24,99,1,0,0,0
5,-,93,-88,0,1,0,0
37,*,82,3034,0,0,1,0
91,/,97,0.93814433,0,0,0,1
83,+,97,180,1,0,0,0
79,-,28,51,0,1,0,0
19,*,54,1026,0,0,1,0
31,/,37,0.837837838,0,0,0,1
23,+,88,111,1,0,0,0
8,-,56,-48,0,1,0,0
6,*,52,312,0,0,1,0
39,/,17,2.294117647,0,0,0,1
39,+,41,80,1,0,0,0
66,-,75,-9,0,1,0,0
50,*,86,4300,0,0,1,0
85,/,70,1.214285714,0,0,0,1
87,+,32,119,1,0,0,0
1,-,47,-46,0,1,0,0
30,*,74,2220,0,0,1,0
85,/,30,2.833333333,0,0,0,1
12,+,87,99,1,0,0,0
76,-,33,43,0,1,0,0
95,*,68,6460,0,0,1,0
21,/,30,0.7,0,0,0,1
99,+,39,138,1,0,0,0
65,-,93,-28,0,1,0,0
42,*,64,2688,0,0,1,0
21,/,8,2.625,0,0,0,1
84,+,98,182,1,0,0,0
74,-,50,24,0,1,0,0
27,*,21,567,0,0,1,0
16,/,81,0.197530864,0,0,0,1
7,+,37,44,1,0,0,0
83,-,22,61,0,1,0,0
55,*,10,550,0,0,1,0
88,/,90,0.977777778,0,0,0,1
27,+,29,56,1,0,0,0
2,-,14,-12,0,1,0,0
96,*,52,4992,0,0,1,0
39,/,6,6.5,0,0,0,1
19,+,62,81,1,0,0,0
9,-,64,-55,0,1,0,0
47,*,29,1363,0,0,1,0
11,/,27,0.407407407,0,0,0,1
98,+,81,179,1,0,0,0
71,-,94,-23,0,1,0,0
22,*,32,704,0,0,1,0
52,/,99,0.525252525,0,0,0,1
34,+,2,36,1,0,0,0
34,-,28,6,0,1,0,0
46,*,81,3726,0,0,1,0
84,/,51,1.647058824,0,0,0,1
43,+,31,74,1,0,0,0
79,-,85,-6,0,1,0,0
13,*,21,273,0,0,1,0
21,/,67,0.313432836,0,0,0,1
49,+,78,127,1,0,0,0
85,-,20,65,0,1,0,0
68,*,97,6596,0,0,1,0
0,/,30,0,0,0,0,1
30,+,80,110,1,0,0,0
25,-,98,-73,0,1,0,0
28,*,62,1736,0,0,1,0
60,/,100,0.6,0,0,0,1
52,+,9,61,1,0,0,0
100,-,32,68,0,1,0,0
0,*,68,0,0,0,1,0
63,/,26,2.423076923,0,0,0,1
97,+,73,170,1,0,0,0
41,-,90,-49,0,1,0,0
3,*,20,60,0,0,1,0
97,/,13,7.461538462,0,0,0,1
88,+,75,163,1,0,0,0
40,-,69,-29,0,1,0,0
59,*,28,1652,0,0,1,0
26,/,62,0.419354839,0,0,0,1
52,+,64,116,1,0,0,0
41,-,95,-54,0,1,0,0
69,*,52,3588,0,0,1,0
41,/,74,0.554054054,0,0,0,1
47,+,75,122,1,0,0,0
30,-,38,-8,0,1,0,0
34,*,80,2720,0,0,1,0
6,/,66,0.090909091,0,0,0,1
95,+,65,160,1,0,0,0
70,-,23,47,0,1,0,0
15,*,96,1440,0,0,1,0
10,/,30,0.333333333,0,0,0,1
86,+,67,153,1,0,0,0
19,-,60,-41,0,1,0,0
88,*,70,6160,0,0,1,0
38,/,29,1.310344828,0,0,0,1
53,+,42,95,1,0,0,0
85,-,76,9,0,1,0,0
47,*,20,940,0,0,1,0
76,/,26,2.923076923,0,0,0,1
28,+,47,75,1,0,0,0
68,-,60,8,0,1,0,0
36,*,90,3240,0,0,1,0
65,/,82,0.792682927,0,0,0,1
65,+,67,132,1,0,0,0
9,-,74,-65,0,1,0,0
1,*,30,30,0,0,1,0
54,/,24,2.25,0,0,0,1
20,+,96,116,1,0,0,0
5,-,73,-68,0,1,0,0
71,*,45,3195,0,0,1,0
93,/,69,1.347826087,0,0,0,1
43,+,28,71,1,0,0,0
29,-,50,-21,0,1,0,0
85,*,70,5950,0,0,1,0
79,/,31,2.548387097,0,0,0,1
76,+,85,161,1,0,0,0
88,-,27,61,0,1,0,0
67,*,15,1005,0,0,1,0
58,/,13,4.461538462,0,0,0,1
45,+,69,114,1,0,0,0
5,-,66,-61,0,1,0,0
95,*,30,2850,0,0,1,0
56,/,59,0.949152542,0,0,0,1
5,+,6,11,1,0,0,0
4,-,24,-20,0,1,0,0
25,*,50,1250,0,0,1,0
23,/,76,0.302631579,0,0,0,1
8,+,16,24,1,0,0,0
11,-,89,-78,0,1,0,0
51,*,10,510,0,0,1,0
15,/,43,0.348837209,0,0,0,1
36,+,76,112,1,0,0,0
23,-,43,-20,0,1,0,0
84,*,22,1848,0,0,1,0
65,/,77,0.844155844,0,0,0,1
83,+,59,142,1,0,0,0
44,-,78,-34,0,1,0,0
31,*,64,1984,0,0,1,0
17,/,30,0.566666667,0,0,0,1
67,+,27,94,1,0,0,0
64,-,27,37,0,1,0,0
9,*,80,720,0,0,1,0
33,/,61,0.540983607,0,0,0,1
18,+,58,76,1,0,0,0
67,-,18,49,0,1,0,0
76,*,56,4256,0,0,1,0
96,/,64,1.5,0,0,0,1
30,+,93,123,1,0,0,0
6,-,76,-70,0,1,0,0
71,*,48,3408,0,0,1,0
3,/,11,0.272727273,0,0,0,1
54,+,43,97,1,0,0,0
88,-,38,50,0,1,0,0
84,*,75,6300,0,0,1,0
29,/,61,0.475409836,0,0,0,1
37,+,47,84,1,0,0,0
88,-,89,-1,0,1,0,0
69,*,52,3588,0,0,1,0
79,/,25,3.16,0,0,0,1
22,+,6,28,1,0,0,0
26,-,11,15,0,1,0,0
20,*,49,980,0,0,1,0
4,/,55,0.072727273,0,0,0,1
82,+,35,117,1,0,0,0
79,-,32,47,0,1,0,0
35,*,20,700,0,0,1,0
99,/,5,19.8,0,0,0,1
8,+,42,50,1,0,0,0
14,-,16,-2,0,1,0,0
27,*,86,2322,0,0,1,0
22,/,10,2.2,0,0,0,1
72,+,17,89,1,0,0,0
85,-,17,68,0,1,0,0
67,*,52,3484,0,0,1,0
45,/,12,3.75,0,0,0,1
69,+,95,164,1,0,0,0
54,-,75,-21,0,1,0,0
47,*,47,2209,0,0,1,0
41,/,30,1.366666667,0,0,0,1
14,+,6,20,1,0,0,0
86,-,91,-5,0,1,0,0
3,*,100,300,0,0,1,0
92,/,83,1.108433735,0,0,0,1
17,+,74,91,1,0,0,0
4,-,45,-41,0,1,0,0
71,*,56,3976,0,0,1,0
7,/,13,0.538461538,0,0,0,1
78,+,28,106,1,0,0,0
86,-,36,50,0,1,0,0
66,*,76,5016,0,0,1,0
78,/,40,1.95,0,0,0,1
30,+,41,71,1,0,0,0
3,-,84,-81,0,1,0,0
0,*,14,0,0,0,1,0
51,/,91,0.56043956,0,0,0,1
90,+,92,182,1,0,0,0
98,-,16,82,0,1,0,0
59,*,22,1298,0,0,1,0
56,/,79,0.708860759,0,0,0,1
9,+,46,55,1,0,0,0
12,-,91,-79,0,1,0,0
14,*,63,882,0,0,1,0
12,/,4,3,0,0,0,1
86,+,76,162,1,0,0,0
98,-,79,19,0,1,0,0
31,*,6,186,0,0,1,0
8,/,74,0.108108108,0,0,0,1
28,+,19,47,1,0,0,0
83,-,62,21,0,1,0,0
91,*,33,3003,0,0,1,0
71,/,40,1.775,0,0,0,1
59,+,65,124,1,0,0,0
41,-,51,-10,0,1,0,0
65,*,60,3900,0,0,1,0
84,/,80,1.05,0,0,0,1
16,+,29,45,1,0,0,0
45,-,29,16,0,1,0,0
29,*,58,1682,0,0,1,0
13,/,78,0.166666667,0,0,0,1
6,+,39,45,1,0,0,0
54,-,57,-3,0,1,0,0
61,*,6,366,0,0,1,0
35,/,7,5,0,0,0,1
50,+,80,130,1,0,0,0
33,-,70,-37,0,1,0,0
41,*,11,451,0,0,1,0
31,/,1,31,0,0,0,1
19,+,51,70,1,0,0,0
41,-,52,-11,0,1,0,0
89,*,22,1958,0,0,1,0
21,/,64,0.328125,0,0,0,1
10,+,58,68,1,0,0,0
38,-,25,13,0,1,0,0
26,*,10,260,0,0,1,0
84,/,10,8.4,0,0,0,1
55,+,23,78,1,0,0,0
67,-,60,7,0,1,0,0
14,*,29,406,0,0,1,0
91,/,9,10.11111111,0,0,0,1
38,+,43,81,1,0,0,0
83,-,15,68,0,1,0,0
66,*,28,1848,0,0,1,0
75,/,69,1.086956522,0,0,0,1
68,+,44,112,1,0,0,0
61,-,12,49,0,1,0,0
27,*,46,1242,0,0,1,0
32,/,15,2.133333333,0,0,0,1
10,+,100,110,1,0,0,0
22,-,67,-45,0,1,0,0
12,*,8,96,0,0,1,0
37,/,2,18.5,0,0,0,1
39,+,28,67,1,0,0,0
71,-,95,-24,0,1,0,0
82,*,43,3526,0,0,1,0
23,/,80,0.2875,0,0,0,1
55,+,99,154,1,0,0,0
87,-,71,16,0,1,0,0
97,*,62,6014,0,0,1,0
96,/,51,1.882352941,0,0,0,1
93,+,4,97,1,0,0,0
55,-,33,22,0,1,0,0
58,*,60,3480,0,0,1,0
84,/,41,2.048780488,0,0,0,1
19,+,32,51,1,0,0,0
62,-,19,43,0,1,0,0
76,*,28,2128,0,0,1,0
34,/,47,0.723404255,0,0,0,1
53,+,99,152,1,0,0,0
91,-,80,11,0,1,0,0
48,*,45,2160,0,0,1,0
88,/,23,3.826086957,0,0,0,1
20,+,69,89,1,0,0,0
52,-,72,-20,0,1,0,0
60,*,33,1980,0,0,1,0
28,/,59,0.474576271,0,0,0,1
21,+,47,68,1,0,0,0
13,-,35,-22,0,1,0,0
62,*,38,2356,0,0,1,0
37,/,93,0.397849462,0,0,0,1
6,+,77,83,1,0,0,0
69,-,66,3,0,1,0,0
22,*,46,1012,0,0,1,0
14,/,47,0.29787234,0,0,0,1
24,+,48,72,1,0,0,0
90,-,25,65,0,1,0,0
62,*,6,372,0,0,1,0
95,/,49,1.93877551,0,0,0,1
61,+,55,116,1,0,0,0
71,-,40,31,0,1,0,0
31,*,78,2418,0,0,1,0
79,/,72,1.097222222,0,0,0,1
23,+,91,114,1,0,0,0
93,-,63,30,0,1,0,0
74,*,8,592,0,0,1,0
20,/,50,0.4,0,0,0,1
24,+,45,69,1,0,0,0
0,-,35,-35,0,1,0,0
27,*,23,621,0,0,1,0
90,/,24,3.75,0,0,0,1
42,+,2,44,1,0,0,0
70,-,12,58,0,1,0,0
46,*,81,3726,0,0,1,0
87,/,93,0.935483871,0,0,0,1
39,+,30,69,1,0,0,0
53,-,26,27,0,1,0,0
92,*,58,5336,0,0,1,0
57,/,97,0.587628866,0,0,0,1
39,+,34,73,1,0,0,0
12,-,87,-75,0,1,0,0
75,*,72,5400,0,0,1,0
54,/,39,1.384615385,0,0,0,1
25,+,10,35,1,0,0,0
63,-,16,47,0,1,0,0
56,*,34,1904,0,0,1,0
3,/,27,0.111111111,0,0,0,1
87,+,23,110,1,0,0,0
31,-,45,-14,0,1,0,0
65,*,50,3250,0,0,1,0
59,/,86,0.686046512,0,0,0,1
100,+,19,119,1,0,0,0
22,-,19,3,0,1,0,0
9,*,31,279,0,0,1,0
76,/,61,1.245901639,0,0,0,1
15,+,21,36,1,0,0,0
30,-,37,-7,0,1,0,0
41,*,13,533,0,0,1,0
62,/,50,1.24,0,0,0,1
39,+,96,135,1,0,0,0
45,-,54,-9,0,1,0,0
66,*,98,6468,0,0,1,0
66,/,3,22,0,0,0,1
8,+,3,11,1,0,0,0
57,-,80,-23,0,1,0,0
20,*,49,980,0,0,1,0
7,/,13,0.538461538,0,0,0,1
82,+,88,170,1,0,0,0
43,-,27,16,0,1,0,0
86,*,98,8428,0,0,1,0
12,/,79,0.151898734,0,0,0,1
8,+,56,64,1,0,0,0
51,-,4,47,0,1,0,0
83,*,70,5810,0,0,1,0
32,/,84,0.380952381,0,0,0,1
21,+,64,85,1,0,0,0
97,-,18,79,0,1,0,0
15,*,28,420,0,0,1,0
20,/,99,0.202020202,0,0,0,1
35,+,65,100,1,0,0,0
6,-,45,-39,0,1,0,0
37,*,92,3404,0,0,1,0
99,/,93,1.064516129,0,0,0,1
7,+,24,31,1,0,0,0
86,-,12,74,0,1,0,0
77,*,30,2310,0,0,1,0
5,/,49,0.102040816,0,0,0,1
25,+,29,54,1,0,0,0
92,-,95,-3,0,1,0,0
65,*,68,4420,0,0,1,0
45,/,75,0.6,0,0,0,1
32,+,84,116,1,0,0,0
15,-,65,-50,0,1,0,0
35,*,53,1855,0,0,1,0
26,/,42,0.619047619,0,0,0,1
34,+,38,72,1,0,0,0
24,-,67,-43,0,1,0,0
5,*,90,450,0,0,1,0
19,/,16,1.1875,0,0,0,1
36,+,62,98,1,0,0,0
32,-,36,-4,0,1,0,0
15,*,21,315,0,0,1,0
50,/,79,0.632911392,0,0,0,1
55,+,49,104,1,0,0,0
80,-,91,-11,0,1,0,0
46,*,77,3542,0,0,1,0
97,/,55,1.763636364,0,0,0,1
69,+,70,139,1,0,0,0
71,-,68,3,0,1,0,0
60,*,75,4500,0,0,1,0
92,/,53,1.735849057,0,0,0,1
10,+,10,20,1,0,0,0
90,-,26,64,0,1,0,0
93,*,92,8556,0,0,1,0
10,/,90,0.111111111,0,0,0,1
73,+,80,153,1,0,0,0
41,-,20,21,0,1,0,0
75,*,55,4125,0,0,1,0
91,/,93,0.978494624,0,0,0,1
22,+,30,52,1,0,0,0
26,-,95,-69,0,1,0,0
8,*,6,48,0,0,1,0
37,/,63,0.587301587,0,0,0,1
55,+,36,91,1,0,0,0
50,-,43,7,0,1,0,0
89,*,2,178,0,0,1,0
73,/,45,1.622222222,0,0,0,1
22,+,37,59,1,0,0,0
86,-,38,48,0,1,0,0
49,*,50,2450,0,0,1,0
66,/,61,1.081967213,0,0,0,1
93,+,96,189,1,0,0,0
2,-,67,-65,0,1,0,0
19,*,40,760,0,0,1,0
1,/,44,0.022727273,0,0,0,1
31,+,82,113,1,0,0,0
17,-,45,-28,0,1,0,0
63,*,92,5796,0,0,1,0
22,/,34,0.647058824,0,0,0,1
81,+,70,151,1,0,0,0
20,-,14,6,0,1,0,0
77,*,31,2387,0,0,1,0
67,/,47,1.425531915,0,0,0,1
88,+,13,101,1,0,0,0
95,-,11,84,0,1,0,0
64,*,56,3584,0,0,1,0
23,/,99,0.232323232,0,0,0,1
97,+,65,162,1,0,0,0
3,-,79,-76,0,1,0,0
88,*,66,5808,0,0,1,0
90,/,34,2.647058824,0,0,0,1
13,+,63,76,1,0,0,0
40,-,88,-48,0,1,0,0
33,*,31,1023,0,0,1,0
16,/,19,0.842105263,0,0,0,1
94,+,15,109,1,0,0,0
72,-,92,-20,0,1,0,0
80,*,54,4320,0,0,1,0
59,/,4,14.75,0,0,0,1
53,+,61,114,1,0,0,0
87,-,7,80,0,1,0,0
73,*,33,2409,0,0,1,0
87,/,60,1.45,0,0,0,1
50,+,86,136,1,0,0,0
98,-,48,50,0,1,0,0
98,*,27,2646,0,0,1,0
75,/,71,1.056338028,0,0,0,1
36,+,56,92,1,0,0,0
78,-,100,-22,0,1,0,0
75,*,62,4650,0,0,1,0
42,/,32,1.3125,0,0,0,1
73,+,89,162,1,0,0,0
78,-,18,60,0,1,0,0
29,*,75,2175,0,0,1,0
10,/,30,0.333333333,0,0,0,1
24,+,83,107,1,0,0,0
6,-,88,-82,0,1,0,0
27,*,64,1728,0,0,1,0
37,/,84,0.44047619,0,0,0,1
63,+,93,156,1,0,0,0
85,-,52,33,0,1,0,0
43,*,18,774,0,0,1,0
88,/,55,1.6,0,0,0,1
35,+,39,74,1,0,0,0
54,-,20,34,0,1,0,0
25,*,57,1425,0,0,1,0
54,/,60,0.9,0,0,0,1
48,+,41,89,1,0,0,0
41,-,25,16,0,1,0,0
24,*,69,1656,0,0,1,0
45,/,37,1.216216216,0,0,0,1
47,+,51,98,1,0,0,0
61,-,37,24,0,1,0,0
90,*,63,5670,0,0,1,0
81,/,92,0.880434783,0,0,0,1
53,+,82,135,1,0,0,0
44,-,82,-38,0,1,0,0
15,*,2,30,0,0,1,0
38,/,35,1.085714286,0,0,0,1
83,+,74,157,1,0,0,0
79,-,60,19,0,1,0,0
86,*,83,7138,0,0,1,0
66,/,36,1.833333333,0,0,0,1
8,+,67,75,1,0,0,0
92,-,12,80,0,1,0,0
23,*,33,759,0,0,1,0
64,/,46,1.391304348,0,0,0,1
57,+,76,133,1,0,0,0
96,-,81,15,0,1,0,0
32,*,8,256,0,0,1,0
83,/,6,13.83333333,0,0,0,1
16,+,49,65,1,0,0,0
35,-,47,-12,0,1,0,0
82,*,47,3854,0,0,1,0
83,/,60,1.383333333,0,0,0,1
88,+,61,149,1,0,0,0
6,-,87,-81,0,1,0,0
92,*,19,1748,0,0,1,0
62,/,24,2.583333333,0,0,0,1
16,+,19,35,1,0,0,0
4,-,60,-56,0,1,0,0
87,*,73,6351,0,0,1,0
21,/,81,0.259259259,0,0,0,1
98,+,24,122,1,0,0,0
23,-,32,-9,0,1,0,0
11,*,20,220,0,0,1,0
31,/,3,10.33333333,0,0,0,1
44,+,16,60,1,0,0,0
73,-,93,-20,0,1,0,0
49,*,4,196,0,0,1,0
4,/,2,2,0,0,0,1
77,+,20,97,1,0,0,0
88,-,54,34,0,1,0,0
42,*,51,2142,0,0,1,0
97,/,90,1.077777778,0,0,0,1
6,+,22,28,1,0,0,0
57,-,42,15,0,1,0,0
9,*,14,126,0,0,1,0
74,/,36,2.055555556,0,0,0,1
100,+,7,107,1,0,0,0
30,-,42,-12,0,1,0,0
99,*,7,693,0,0,1,0
83,/,9,9.222222222,0,0,0,1
10,+,74,84,1,0,0,0
36,-,62,-26,0,1,0,0
80,*,74,5920,0,0,1,0
86,/,51,1.68627451,0,0,0,1
42,+,15,57,1,0,0,0
12,-,71,-59,0,1,0,0
2,*,78,156,0,0,1,0
18,/,63,0.285714286,0,0,0,1
28,+,13,41,1,0,0,0
44,-,68,-24,0,1,0,0
60,*,90,5400,0,0,1,0
55,/,44,1.25,0,0,0,1
3,+,66,69,1,0,0,0
52,-,16,36,0,1,0,0
31,*,88,2728,0,0,1,0
83,/,3,27.66666667,0,0,0,1
36,+,6,42,1,0,0,0
85,-,29,56,0,1,0,0
75,*,67,5025,0,0,1,0
70,/,48,1.458333333,0,0,0,1
77,+,46,123,1,0,0,0
14,-,24,-10,0,1,0,0
63,*,80,5040,0,0,1,0
53,/,67,0.791044776,0,0,0,1
23,+,11,34,1,0,0,0
71,-,58,13,0,1,0,0
28,*,92,2576,0,0,1,0
16,/,97,0.164948454,0,0,0,1
100,+,15,115,1,0,0,0
10,-,29,-19,0,1,0,0
8,*,2,16,0,0,1,0
50,/,43,1.162790698,0,0,0,1
17,+,2,19,1,0,0,0
9,-,91,-82,0,1,0,0
2,*,93,186,0,0,1,0
80,/,12,6.666666667,0,0,0,1
22,+,53,75,1,0,0,0
68,-,64,4,0,1,0,0
93,*,21,1953,0,0,1,0
56,/,34,1.647058824,0,0,0,1
47,+,7,54,1,0,0,0
12,-,82,-70,0,1,0,0
75,*,33,2475,0,0,1,0
49,/,6,8.166666667,0,0,0,1
60,+,95,155,1,0,0,0
24,-,3,21,0,1,0,0
96,*,23,2208,0,0,1,0
51,/,65,0.784615385,0,0,0,1
51,+,30,81,1,0,0,0
12,-,34,-22,0,1,0,0
12,*,11,132,0,0,1,0
33,/,98,0.336734694,0,0,0,1
56,+,82,138,1,0,0,0
94,-,94,0,0,1,0,0
32,*,83,2656,0,0,1,0
1,/,80,0.0125,0,0,0,1
84,+,31,115,1,0,0,0
83,-,23,60,0,1,0,0
19,*,48,912,0,0,1,0
21,/,78,0.269230769,0,0,0,1
64,+,65,129,1,0,0,0
25,-,6,19,0,1,0,0
40,*,92,3680,0,0,1,0
58,/,99,0.585858586,0,0,0,1
68,+,12,80,1,0,0,0
14,-,54,-40,0,1,0,0
8,*,62,496,0,0,1,0
40,/,83,0.481927711,0,0,0,1
33,+,96,129,1,0,0,0
68,-,93,-25,0,1,0,0
2,*,45,90,0,0,1,0
19,/,56,0.339285714,0,0,0,1
79,+,77,156,1,0,0,0
17,-,49,-32,0,1,0,0
68,*,6,408,0,0,1,0
72,/,3,24,0,0,0,1
14,+,19,33,1,0,0,0
87,-,30,57,0,1,0,0
64,*,23,1472,0,0,1,0
69,/,84,0.821428571,0,0,0,1
58,+,32,90,1,0,0,0
57,-,92,-35,0,1,0,0
7,*,66,462,0,0,1,0
42,/,91,0.461538462,0,0,0,1
85,+,93,178,1,0,0,0
96,-,64,32,0,1,0,0
44,*,98,4312,0,0,1,0
67,/,54,1.240740741,0,0,0,1
52,+,46,98,1,0,0,0
66,-,5,61,0,1,0,0
82,*,61,5002,0,0,1,0
23,/,99,0.232323232,0,0,0,1
23,+,61,84,1,0,0,0
56,-,52,4,0,1,0,0
46,*,82,3772,0,0,1,0
4,/,98,0.040816327,0,0,0,1
81,+,8,89,1,0,0,0
18,-,61,-43,0,1,0,0
94,*,13,1222,0,0,1,0
61,/,27,2.259259259,0,0,0,1
32,+,88,120,1,0,0,0
99,-,50,49,0,1,0,0
86,*,2,172,0,0,1,0
71,/,98,0.724489796,0,0,0,1
97,+,33,130,1,0,0,0
67,-,40,27,0,1,0,0
91,*,76,6916,0,0,1,0
13,/,48,0.270833333,0,0,0,1
88,+,96,184,1,0,0,0
81,-,66,15,0,1,0,0
29,*,4,116,0,0,1,0
91,/,66,1.378787879,0,0,0,1
91,+,16,107,1,0,0,0
6,-,6,0,0,1,0,0
19,*,61,1159,0,0,1,0
75,/,59,1.271186441,0,0,0,1
59,+,62,121,1,0,0,0
31,-,48,-17,0,1,0,0
4,*,46,184,0,0,1,0
4,/,63,0.063492063,0,0,0,1
17,+,91,108,1,0,0,0
57,-,5,52,0,1,0,0
84,*,99,8316,0,0,1,0
42,/,60,0.7,0,0,0,1
22,+,4,26,1,0,0,0
78,-,97,-19,0,1,0,0
73,*,81,5913,0,0,1,0
34,/,58,0.586206897,0,0,0,1
20,+,86,106,1,0,0,0
85,-,52,33,0,1,0,0
56,*,67,3752,0,0,1,0
19,/,41,0.463414634,0,0,0,1
87,+,36,123,1,0,0,0
49,-,95,-46,0,1,0,0
36,*,4,144,0,0,1,0
29,/,6,4.833333333,0,0,0,1
82,+,1,83,1,0,0,0
11,-,34,-23,0,1,0,0
17,*,85,1445,0,0,1,0
77,/,55,1.4,0,0,0,1
30,+,82,112,1,0,0,0
24,-,76,-52,0,1,0,0
96,*,32,3072,0,0,1,0
39,/,21,1.857142857,0,0,0,1
45,+,38,83,1,0,0,0
42,-,41,1,0,1,0,0
48,*,84,4032,0,0,1,0
60,/,76,0.789473684,0,0,0,1
2,+,24,26,1,0,0,0
48,-,41,7,0,1,0,0
79,*,98,7742,0,0,1,0
54,/,94,0.574468085,0,0,0,1
21,+,45,66,1,0,0,0
74,-,89,-15,0,1,0,0
62,*,62,3844,0,0,1,0
11,/,61,0.180327869,0,0,0,1
26,+,70,96,1,0,0,0
3,-,34,-31,0,1,0,0
42,*,92,3864,0,0,1,0
87,/,30,2.9,0,0,0,1
54,+,42,96,1,0,0,0
75,-,84,-9,0,1,0,0
25,*,31,775,0,0,1,0
27,/,85,0.317647059,0,0,0,1
100,+,42,142,1,0,0,0
48,-,0,48,0,1,0,0
21,*,29,609,0,0,1,0
79,/,75,1.053333333,0,0,0,1
80,+,35,115,1,0,0,0
84,-,97,-13,0,1,0,0
35,*,39,1365,0,0,1,0
19,/,3,6.333333333,0,0,0,1
32,+,81,113,1,0,0,0
47,-,61,-14,0,1,0,0
97,*,19,1843,0,0,1,0
